Province_State,Date,Confirmed,Deaths,Month,Day,Year
Arizona,07-12-2021,901561,18035,07,12,2021
Arkansas,07-12-2021,357473,5955,07,12,2021
California,07-12-2021,3909423,63520,07,12,2021
Colorado,07-12-2021,568189,6937,07,12,2021
Connecticut,07-12-2021,350039,8279,07,12,2021
Delaware,07-12-2021,110093,1695,07,12,2021
Diamond Princess,07-12-2021,49,0,07,12,2021
District of Columbia,07-12-2021,49526,1144,07,12,2021
Florida,07-12-2021,2404895,38157,07,12,2021
Georgia,07-12-2021,1141159,21499,07,12,2021
Grand Princess,07-12-2021,103,3,07,12,2021
Guam,07-12-2021,8454,141,07,12,2021
Hawaii,07-12-2021,38544,521,07,12,2021
Idaho,07-12-2021,196128,2165,07,12,2021
Illinois,07-12-2021,1397091,25782,07,12,2021
Indiana,07-12-2021,757904,13923,07,12,2021
Iowa,07-12-2021,374627,6149,07,12,2021
Kansas,07-12-2021,321651,5188,07,12,2021
Kentucky,07-12-2021,467612,7265,07,12,2021
Louisiana,07-12-2021,489951,10789,07,12,2021
Maine,07-12-2021,69220,862,07,12,2021
Maryland,07-12-2021,463265,9761,07,12,2021
Massachusetts,07-12-2021,711162,14525,07,12,2021
Michigan,07-12-2021,1001745,21059,07,12,2021
Minnesota,07-12-2021,606484,7717,07,12,2021
Mississippi,07-12-2021,324853,7441,07,12,2021
Missouri,07-12-2021,639881,9805,07,12,2021
Montana,07-12-2021,114325,1674,07,12,2021
Nebraska,07-12-2021,225171,2262,07,12,2021
Nevada,07-12-2021,339745,5730,07,12,2021
New Hampshire,07-12-2021,99770,1375,07,12,2021
New Jersey,07-12-2021,1026286,26509,07,12,2021
New Mexico,07-12-2021,206551,4358,07,12,2021
New York,07-12-2021,2121119,53528,07,12,2021
North Carolina,07-12-2021,1019298,13499,07,12,2021
North Dakota,07-12-2021,110684,1563,07,12,2021
Northern Mariana Islands,07-12-2021,183,2,07,12,2021
Ohio,07-12-2021,1114491,20594,07,12,2021
Oklahoma,07-12-2021,461893,7406,07,12,2021
Oregon,07-12-2021,210729,2797,07,12,2021
Pennsylvania,07-12-2021,1228204,27750,07,12,2021
Puerto Rico,07-12-2021,140944,2555,07,12,2021
Rhode Island,07-12-2021,152819,2731,07,12,2021
South Carolina,07-12-2021,600027,9856,07,12,2021
South Dakota,07-12-2021,124652,2039,07,12,2021
Tennessee,07-12-2021,870148,12552,07,12,2021
Texas,07-12-2021,3057375,52563,07,12,2021
Utah,07-12-2021,420214,2399,07,12,2021
Vermont,07-12-2021,24489,258,07,12,2021
Virgin Islands,07-12-2021,4033,32,07,12,2021
Virginia,07-12-2021,682856,11450,07,12,2021
Washington,07-12-2021,456709,6000,07,12,2021
West Virginia,07-12-2021,164625,2910,07,12,2021
Wisconsin,07-12-2021,678944,8185,07,12,2021
Wyoming,07-12-2021,63138,751,07,12,2021
Alabama,10-29-2021,831165,15532,10,29,2021
Alaska,10-29-2021,137887,725,10,29,2021
American Samoa,10-29-2021,4,0,10,29,2021
Arizona,10-29-2021,1163217,21096,10,29,2021
Arkansas,10-29-2021,512530,8353,10,29,2021
California,10-29-2021,4908134,71909,10,29,2021
Colorado,10-29-2021,754817,8836,10,29,2021
Connecticut,10-29-2021,402583,8764,10,29,2021
Delaware,10-29-2021,143563,2089,10,29,2021
Diamond Princess,10-29-2021,49,0,10,29,2021
District of Columbia,10-29-2021,64240,1190,10,29,2021
Florida,10-29-2021,3690812,59670,10,29,2021
Georgia,10-29-2021,1634093,29065,10,29,2021
Grand Princess,10-29-2021,103,3,10,29,2021
Guam,10-29-2021,18151,238,10,29,2021
Hawaii,10-29-2021,83987,896,10,29,2021
Idaho,10-29-2021,290872,3534,10,29,2021
Illinois,10-29-2021,1695537,28614,10,29,2021
Indiana,10-29-2021,1021817,16683,10,29,2021
Iowa,10-29-2021,483736,6965,10,29,2021
Kansas,10-29-2021,435154,6417,10,29,2021
Kentucky,10-29-2021,743156,9766,10,29,2021
Louisiana,10-29-2021,758471,14547,10,29,2021
Maine,10-29-2021,103671,1163,10,29,2021
Maryland,10-29-2021,559763,10865,10,29,2021
Massachusetts,10-29-2021,851922,15496,10,29,2021
Michigan,10-29-2021,1275103,23662,10,29,2021
Minnesota,10-29-2021,787550,8793,10,29,2021
Mississippi,10-29-2021,504318,10075,10,29,2021
Missouri,10-29-2021,858474,12544,10,29,2021
Montana,10-29-2021,175847,2346,10,29,2021
Nebraska,10-29-2021,283153,2954,10,29,2021
Nevada,10-29-2021,438216,7630,10,29,2021
New Hampshire,10-29-2021,132441,1544,10,29,2021
New Jersey,10-29-2021,1196472,27961,10,29,2021
New Mexico,10-29-2021,275209,5049,10,29,2021
New York,10-29-2021,2553446,56410,10,29,2021
North Carolina,10-29-2021,1477514,18050,10,29,2021
North Dakota,10-29-2021,147834,1792,10,29,2021
Northern Mariana Islands,10-29-2021,291,3,10,29,2021
Ohio,10-29-2021,1539490,25980,10,29,2021
Oklahoma,10-29-2021,643978,10710,10,29,2021
Oregon,10-29-2021,365053,4372,10,29,2021
Pennsylvania,10-29-2021,1573446,31377,10,29,2021
Puerto Rico,10-29-2021,185118,3229,10,29,2021
Rhode Island,10-29-2021,179405,2878,10,29,2021
South Carolina,10-29-2021,897152,13716,10,29,2021
South Dakota,10-29-2021,154482,2235,10,29,2021
Tennessee,10-29-2021,1279154,16311,10,29,2021
Texas,10-29-2021,4267022,70983,10,29,2021
Utah,10-29-2021,549882,3208,10,29,2021
Vermont,10-29-2021,39788,364,10,29,2021
Virgin Islands,10-29-2021,7204,81,10,29,2021
Virginia,10-29-2021,924771,13907,10,29,2021
Washington,10-29-2021,725435,8628,10,29,2021
West Virginia,10-29-2021,270984,4426,10,29,2021
Wisconsin,10-29-2021,882457,9416,10,29,2021
Wyoming,10-29-2021,102926,1174,10,29,2021
Alabama,10-28-2021,830789,15484,10,28,2021
Alaska,10-28-2021,137082,721,10,28,2021
American Samoa,10-28-2021,4,0,10,28,2021
Arizona,10-28-2021,1159526,21033,10,28,2021
Arkansas,10-28-2021,511984,8344,10,28,2021
California,10-28-2021,4905580,71807,10,28,2021
Colorado,10-28-2021,751787,8799,10,28,2021
Connecticut,10-28-2021,402159,8751,10,28,2021
Delaware,10-28-2021,143281,2073,10,28,2021
Diamond Princess,10-28-2021,49,0,10,28,2021
District of Columbia,10-28-2021,64108,1188,10,28,2021
Florida,10-28-2021,3678661,59495,10,28,2021
Georgia,10-28-2021,1632870,28939,10,28,2021
Grand Princess,10-28-2021,103,3,10,28,2021
Guam,10-28-2021,18040,235,10,28,2021
Hawaii,10-28-2021,83832,891,10,28,2021
Idaho,10-28-2021,289796,3509,10,28,2021
Illinois,10-28-2021,1692889,28592,10,28,2021
Indiana,10-28-2021,1019847,16666,10,28,2021
Iowa,10-28-2021,483736,6965,10,28,2021
Kansas,10-28-2021,433325,6347,10,28,2021
Kentucky,10-28-2021,741544,9717,10,28,2021
Louisiana,10-28-2021,758230,14525,10,28,2021
Maine,10-28-2021,103041,1160,10,28,2021
Maryland,10-28-2021,558852,10854,10,28,2021
Massachusetts,10-28-2021,849099,15488,10,28,2021
Michigan,10-28-2021,1265381,23526,10,28,2021
Minnesota,10-28-2021,784233,8777,10,28,2021
Mississippi,10-28-2021,504009,10064,10,28,2021
Missouri,10-28-2021,857420,12537,10,28,2021
Montana,10-28-2021,175070,2329,10,28,2021
Nebraska,10-28-2021,283153,2954,10,28,2021
Nevada,10-28-2021,438216,7630,10,28,2021
New Hampshire,10-28-2021,132441,1544,10,28,2021
New Jersey,10-28-2021,1195166,27949,10,28,2021
New Mexico,10-28-2021,274155,5039,10,28,2021
New York,10-28-2021,2547865,56371,10,28,2021
North Carolina,10-28-2021,1475148,17977,10,28,2021
North Dakota,10-28-2021,147313,1787,10,28,2021
Northern Mariana Islands,10-28-2021,291,3,10,28,2021
Ohio,10-28-2021,1536005,25898,10,28,2021
Oklahoma,10-28-2021,643058,10710,10,28,2021
Oregon,10-28-2021,363684,4358,10,28,2021
Pennsylvania,10-28-2021,1568749,31292,10,28,2021
Puerto Rico,10-28-2021,184993,3228,10,28,2021
Rhode Island,10-28-2021,179171,2878,10,28,2021
South Carolina,10-28-2021,895738,13670,10,28,2021
South Dakota,10-28-2021,154086,2234,10,28,2021
Tennessee,10-28-2021,1278033,16294,10,28,2021
Texas,10-28-2021,4261693,70796,10,28,2021
Utah,10-28-2021,548072,3190,10,28,2021
Vermont,10-28-2021,39559,360,10,28,2021
Virgin Islands,10-28-2021,7186,81,10,28,2021
Virginia,10-28-2021,923125,13870,10,28,2021
Washington,10-28-2021,722839,8585,10,28,2021
West Virginia,10-28-2021,270082,4409,10,28,2021
Wisconsin,10-28-2021,879785,9390,10,28,2021
Wyoming,10-28-2021,102403,1174,10,28,2021
Alabama,04-20-2021,523955,10798,04,20,2021
Alaska,04-20-2021,66479,334,04,20,2021
American Samoa,04-20-2021,0,0,04,20,2021
Arizona,04-20-2021,855155,17193,04,20,2021
Arkansas,04-20-2021,333709,5706,04,20,2021
California,04-20-2021,3784335,60161,04,20,2021
Colorado,04-20-2021,510264,6367,04,20,2021
Connecticut,04-20-2021,332139,8020,04,20,2021
Delaware,04-20-2021,101707,1603,04,20,2021
Diamond Princess,04-20-2021,49,0,04,20,2021
District of Columbia,04-20-2021,46869,1097,04,20,2021
Florida,04-20-2021,2178783,34533,04,20,2021
Georgia,04-20-2021,1086473,19798,04,20,2021
Grand Princess,04-20-2021,103,3,04,20,2021
Guam,04-20-2021,7884,136,04,20,2021
Hawaii,04-20-2021,32867,474,04,20,2021
Idaho,04-20-2021,185465,2022,04,20,2021
Illinois,04-20-2021,1306787,23989,04,20,2021
Indiana,04-20-2021,709455,13234,04,20,2021
Iowa,04-20-2021,360784,5893,04,20,2021
Kansas,04-20-2021,307416,4949,04,20,2021
Kentucky,04-20-2021,438147,6360,04,20,2021
Louisiana,04-20-2021,453711,10306,04,20,2021
Maine,04-20-2021,57965,767,04,20,2021
Maryland,04-20-2021,437584,8592,04,20,2021
Massachusetts,04-20-2021,675162,14039,04,20,2021
Michigan,04-20-2021,889472,18086,04,20,2021
Minnesota,04-20-2021,558850,7109,04,20,2021
Mississippi,04-20-2021,309585,7161,04,20,2021
Missouri,04-20-2021,584983,9049,04,20,2021
Montana,04-20-2021,107379,1552,04,20,2021
Nebraska,04-20-2021,217108,2222,04,20,2021
Nevada,04-20-2021,311314,5377,04,20,2021
New Hampshire,04-20-2021,92053,1271,04,20,2021
New Jersey,04-20-2021,983875,25206,04,20,2021
New Mexico,04-20-2021,195615,4010,04,20,2021
New York,04-20-2021,2008514,51488,04,20,2021
North Carolina,04-20-2021,950566,12437,04,20,2021
North Dakota,04-20-2021,106008,1513,04,20,2021
Northern Mariana Islands,04-20-2021,162,2,04,20,2021
Ohio,04-20-2021,1056606,19649,04,20,2021
Oklahoma,04-20-2021,445725,6697,04,20,2021
Oregon,04-20-2021,176157,2461,04,20,2021
Pennsylvania,04-20-2021,1125221,25771,04,20,2021
Puerto Rico,04-20-2021,124695,2224,04,20,2021
Rhode Island,04-20-2021,145358,2654,04,20,2021
South Carolina,04-20-2021,570606,9355,04,20,2021
South Dakota,04-20-2021,121360,1953,04,20,2021
Tennessee,04-20-2021,830786,12046,04,20,2021
Texas,04-20-2021,2898701,49625,04,20,2021
Utah,04-20-2021,393272,2174,04,20,2021
Vermont,04-20-2021,22112,242,04,20,2021
Virgin Islands,04-20-2021,3041,27,04,20,2021
Virginia,04-20-2021,648347,10625,04,20,2021
Washington,04-20-2021,388718,5407,04,20,2021
West Virginia,04-20-2021,149462,2789,04,20,2021
Wisconsin,04-20-2021,652879,7427,04,20,2021
Wyoming,04-20-2021,57456,705,04,20,2021
Alabama,04-21-2021,524367,10807,04,21,2021
Alaska,04-21-2021,66680,334,04,21,2021
American Samoa,04-21-2021,0,0,04,21,2021
Arizona,04-21-2021,855804,17199,04,21,2021
Arkansas,04-21-2021,334061,5708,04,21,2021
California,04-21-2021,3786937,60253,04,21,2021
Colorado,04-21-2021,512122,6385,04,21,2021
Connecticut,04-21-2021,332995,8027,04,21,2021
Delaware,04-21-2021,101993,1603,04,21,2021
Diamond Princess,04-21-2021,49,0,04,21,2021
District of Columbia,04-21-2021,46941,1097,04,21,2021
Florida,04-21-2021,2184354,34616,04,21,2021
Georgia,04-21-2021,1087791,19829,04,21,2021
Grand Princess,04-21-2021,103,3,04,21,2021
Guam,04-21-2021,7897,136,04,21,2021
Hawaii,04-21-2021,32938,474,04,21,2021
Idaho,04-21-2021,185759,2028,04,21,2021
Illinois,04-21-2021,1309552,24018,04,21,2021
Indiana,04-21-2021,710607,13248,04,21,2021
Iowa,04-21-2021,361423,5899,04,21,2021
Kansas,04-21-2021,307972,4955,04,21,2021
Kentucky,04-21-2021,438927,6373,04,21,2021
Louisiana,04-21-2021,454377,10316,04,21,2021
Maine,04-21-2021,58465,768,04,21,2021
Maryland,04-21-2021,438789,8605,04,21,2021
Massachusetts,04-21-2021,676758,14052,04,21,2021
Michigan,04-21-2021,895445,18130,04,21,2021
Minnesota,04-21-2021,560450,7122,04,21,2021
Mississippi,04-21-2021,309818,7163,04,21,2021
Missouri,04-21-2021,585701,9056,04,21,2021
Montana,04-21-2021,107537,1557,04,21,2021
Nebraska,04-21-2021,217596,2229,04,21,2021
Nevada,04-21-2021,311750,5388,04,21,2021
New Hampshire,04-21-2021,92395,1273,04,21,2021
New Jersey,04-21-2021,987350,25271,04,21,2021
New Mexico,04-21-2021,195783,4020,04,21,2021
New York,04-21-2021,2012806,51531,04,21,2021
North Carolina,04-21-2021,952529,12480,04,21,2021
North Dakota,04-21-2021,106174,1515,04,21,2021
Northern Mariana Islands,04-21-2021,162,2,04,21,2021
Ohio,04-21-2021,1058395,19670,04,21,2021
Oklahoma,04-21-2021,445963,6716,04,21,2021
Oregon,04-21-2021,177134,2467,04,21,2021
Pennsylvania,04-21-2021,1129759,25837,04,21,2021
Puerto Rico,04-21-2021,125212,2238,04,21,2021
Rhode Island,04-21-2021,145647,2658,04,21,2021
South Carolina,04-21-2021,571369,9365,04,21,2021
South Dakota,04-21-2021,121517,1954,04,21,2021
Tennessee,04-21-2021,832165,12064,04,21,2021
Texas,04-21-2021,2903563,49701,04,21,2021
Utah,04-21-2021,393862,2177,04,21,2021
Vermont,04-21-2021,22238,243,04,21,2021
Virgin Islands,04-21-2021,3041,27,04,21,2021
Virginia,04-21-2021,649608,10640,04,21,2021
Washington,04-21-2021,390214,5422,04,21,2021
West Virginia,04-21-2021,149888,2800,04,21,2021
Wisconsin,04-21-2021,653670,7430,04,21,2021
Wyoming,04-21-2021,57518,705,04,21,2021
Alabama,01-03-2021,371934,4873,01,03,2021
Alaska,01-03-2021,48118,215,01,03,2021
American Samoa,01-03-2021,0,0,01,03,2021
Arizona,01-03-2021,556384,9061,01,03,2021
Arkansas,01-03-2021,233475,3749,01,03,2021
California,01-03-2021,2512665,26661,01,03,2021
Colorado,01-03-2021,366506,5464,01,03,2021
Connecticut,01-03-2021,190120,6099,01,03,2021
Delaware,01-03-2021,59484,1080,01,03,2021
Diamond Princess,01-03-2021,49,0,01,03,2021
District of Columbia,01-03-2021,29764,794,01,03,2021
Florida,01-03-2021,1365436,21987,01,03,2021
Georgia,01-03-2021,690900,10964,01,03,2021
Grand Princess,01-03-2021,103,3,01,03,2021
Guam,01-03-2021,7326,122,01,03,2021
Hawaii,01-03-2021,22560,289,01,03,2021
Idaho,01-03-2021,142507,1448,01,03,2021
Illinois,01-03-2021,979821,18322,01,03,2021
Indiana,01-03-2021,526071,9625,01,03,2021
Iowa,01-03-2021,284715,3946,01,03,2021
Kansas,01-03-2021,229983,2893,01,03,2021
Kentucky,01-03-2021,276825,2723,01,03,2021
Louisiana,01-03-2021,321058,7537,01,03,2021
Maine,01-03-2021,25592,359,01,03,2021
Maryland,01-03-2021,285319,5994,01,03,2021
Massachusetts,01-03-2021,387662,10683,01,03,2021
Michigan,01-03-2021,538121,13306,01,03,2021
Minnesota,01-03-2021,420544,5489,01,03,2021
Mississippi,01-03-2021,222061,4871,01,03,2021
Missouri,01-03-2021,451605,5770,01,03,2021
Montana,01-03-2021,82381,972,01,03,2021
Nebraska,01-03-2021,169000,1672,01,03,2021
Nevada,01-03-2021,231614,3180,01,03,2021
New Hampshire,01-03-2021,47376,780,01,03,2021
New Jersey,01-03-2021,545450,19208,01,03,2021
New Mexico,01-03-2021,146394,2551,01,03,2021
New York,01-03-2021,1023897,38239,01,03,2021
North Carolina,01-03-2021,564924,6910,01,03,2021
North Dakota,01-03-2021,92559,1317,01,03,2021
Northern Mariana Islands,01-03-2021,122,2,01,03,2021
Ohio,01-03-2021,721481,14053,01,03,2021
Oklahoma,01-03-2021,304375,2547,01,03,2021
Oregon,01-03-2021,117745,1500,01,03,2021
Pennsylvania,01-03-2021,669818,16331,01,03,2021
Puerto Rico,01-03-2021,78169,1545,01,03,2021
Rhode Island,01-03-2021,87949,1974,01,03,2021
South Carolina,01-03-2021,321669,5469,01,03,2021
South Dakota,01-03-2021,100532,1513,01,03,2021
Tennessee,01-03-2021,602854,7025,01,03,2021
Texas,01-03-2021,1843572,28600,01,03,2021
Utah,01-03-2021,283473,1301,01,03,2021
Vermont,01-03-2021,7793,140,01,03,2021
Virgin Islands,01-03-2021,2042,23,01,03,2021
Virginia,01-03-2021,363765,5124,01,03,2021
Washington,01-03-2021,255396,3459,01,03,2021
West Virginia,01-03-2021,91058,1376,01,03,2021
Wisconsin,01-03-2021,526245,5261,01,03,2021
Wyoming,01-03-2021,44875,438,01,03,2021
Alabama,01-02-2021,369458,4872,01,02,2021
Alaska,01-02-2021,47821,215,01,02,2021
American Samoa,01-02-2021,0,0,01,02,2021
Arizona,01-02-2021,539150,9061,01,02,2021
Arkansas,01-02-2021,231442,3729,01,02,2021
California,01-02-2021,2481294,26579,01,02,2021
Colorado,01-02-2021,364645,5451,01,02,2021
Connecticut,01-02-2021,190120,6099,01,02,2021
Delaware,01-02-2021,58873,1072,01,02,2021
Diamond Princess,01-02-2021,49,0,01,02,2021
District of Columbia,01-02-2021,29509,792,01,02,2021
Florida,01-02-2021,1354833,21890,01,02,2021
Georgia,01-02-2021,685122,10960,01,02,2021
Grand Princess,01-02-2021,103,3,01,02,2021
Guam,01-02-2021,7326,122,01,02,2021
Hawaii,01-02-2021,22448,289,01,02,2021
Idaho,01-02-2021,142199,1448,01,02,2021
Illinois,01-02-2021,975352,18217,01,02,2021
Indiana,01-02-2021,523090,9562,01,02,2021
Iowa,01-02-2021,283895,3946,01,02,2021
Kansas,01-02-2021,229983,2893,01,02,2021
Kentucky,01-02-2021,273970,2698,01,02,2021
Louisiana,01-02-2021,315275,7488,01,02,2021
Maine,01-02-2021,25245,358,01,02,2021
Maryland,01-02-2021,283171,5967,01,02,2021
Massachusetts,01-02-2021,384181,10589,01,02,2021
Michigan,01-02-2021,538121,13306,01,02,2021
Minnesota,01-02-2021,417832,5436,01,02,2021
Mississippi,01-02-2021,220277,4840,01,02,2021
Missouri,01-02-2021,448387,5751,01,02,2021
Montana,01-02-2021,81944,971,01,02,2021
Nebraska,01-02-2021,168262,1669,01,02,2021
Nevada,01-02-2021,228871,3148,01,02,2021
New Hampshire,01-02-2021,46614,769,01,02,2021
New Jersey,01-02-2021,541202,19187,01,02,2021
New Mexico,01-02-2021,145379,2534,01,02,2021
New York,01-02-2021,1011665,38093,01,02,2021
North Carolina,01-02-2021,558437,6892,01,02,2021
North Dakota,01-02-2021,92376,1317,01,02,2021
Northern Mariana Islands,01-02-2021,122,2,01,02,2021
Ohio,01-02-2021,714673,13919,01,02,2021
Oklahoma,01-02-2021,296343,2527,01,02,2021
Oregon,01-02-2021,116348,1492,01,02,2021
Pennsylvania,01-02-2021,664966,16273,01,02,2021
Puerto Rico,01-02-2021,77932,1526,01,02,2021
Rhode Island,01-02-2021,87949,1957,01,02,2021
South Carolina,01-02-2021,312718,5385,01,02,2021
South Dakota,01-02-2021,99829,1501,01,02,2021
Tennessee,01-02-2021,599352,6970,01,02,2021
Texas,01-02-2021,1827427,28570,01,02,2021
Utah,01-02-2021,281654,1294,01,02,2021
Vermont,01-02-2021,7689,139,01,02,2021
Virgin Islands,01-02-2021,2041,23,01,02,2021
Virginia,01-02-2021,358755,5117,01,02,2021
Washington,01-02-2021,246752,3461,01,02,2021
West Virginia,01-02-2021,89327,1373,01,02,2021
Wisconsin,01-02-2021,523652,5256,01,02,2021
Wyoming,01-02-2021,44573,438,01,02,2021
Alabama,08-08-2021,607209,11624,08,08,2021
Alaska,08-08-2021,77586,398,08,08,2021
American Samoa,08-08-2021,0,0,08,08,2021
Arizona,08-08-2021,946054,18388,08,08,2021
Arkansas,08-08-2021,404277,6301,08,08,2021
California,08-08-2021,4136740,64368,08,08,2021
Colorado,08-08-2021,590116,7129,08,08,2021
Connecticut,08-08-2021,358076,8296,08,08,2021
Delaware,08-08-2021,112772,1835,08,08,2021
Diamond Princess,08-08-2021,49,0,08,08,2021
District of Columbia,08-08-2021,51103,1149,08,08,2021
Florida,08-08-2021,2768985,39695,08,08,2021
Georgia,08-08-2021,1211439,21802,08,08,2021
Grand Princess,08-08-2021,103,3,08,08,2021
Guam,08-08-2021,8673,143,08,08,2021
Hawaii,08-08-2021,46503,542,08,08,2021
Idaho,08-08-2021,204091,2217,08,08,2021
Illinois,08-08-2021,1436358,25992,08,08,2021
Indiana,08-08-2021,781326,14054,08,08,2021
Iowa,08-08-2021,382401,6193,08,08,2021
Kansas,08-08-2021,340079,5305,08,08,2021
Kentucky,08-08-2021,498966,7380,08,08,2021
Louisiana,08-08-2021,573903,11210,08,08,2021
Maine,08-08-2021,71306,901,08,08,2021
Maryland,08-08-2021,473969,9857,08,08,2021
Massachusetts,08-08-2021,726395,14622,08,08,2021
Michigan,08-08-2021,1018601,21221,08,08,2021
Minnesota,08-08-2021,617788,7787,08,08,2021
Mississippi,08-08-2021,358149,7621,08,08,2021
Missouri,08-08-2021,708412,10275,08,08,2021
Montana,08-08-2021,117882,1722,08,08,2021
Nebraska,08-08-2021,231069,2290,08,08,2021
Nevada,08-08-2021,363574,6005,08,08,2021
New Hampshire,08-08-2021,101662,1389,08,08,2021
New Jersey,08-08-2021,1049222,26650,08,08,2021
New Mexico,08-08-2021,213793,4425,08,08,2021
New York,08-08-2021,2176658,53744,08,08,2021
North Carolina,08-08-2021,1071137,13736,08,08,2021
North Dakota,08-08-2021,112184,1573,08,08,2021
Northern Mariana Islands,08-08-2021,183,2,08,08,2021
Ohio,08-08-2021,1142330,20790,08,08,2021
Oklahoma,08-08-2021,493983,7531,08,08,2021
Oregon,08-08-2021,226899,2889,08,08,2021
Pennsylvania,08-08-2021,1251575,27900,08,08,2021
Puerto Rico,08-08-2021,152343,2611,08,08,2021
Rhode Island,08-08-2021,155825,2743,08,08,2021
South Carolina,08-08-2021,634310,9950,08,08,2021
South Dakota,08-08-2021,125599,2052,08,08,2021
Tennessee,08-08-2021,922277,12782,08,08,2021
Texas,08-08-2021,3275153,53628,08,08,2021
Utah,08-08-2021,438479,2494,08,08,2021
Vermont,08-08-2021,25320,260,08,08,2021
